1|111|111|0160096020130101009600007035222|2013-01-01|07:30:40|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2421073325|||||30084|2012-12-29||
1|111|111|0160096020130101009600007119474|2013-01-01|09:26:33|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423400105|||||7310|2012-12-25|1535|
1|111|111|0160096020130101009600007121184|2013-01-01|11:22:43|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2422378729|||||14228|2012-12-31|459|
1|111|111|0160096020130101009600007122883|2013-01-01|12:35:33|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2427071253|||Y||52241|2012-12-31|21|
1|111|111|0160096020130101009600007122959|2013-01-01|12:38:01|SALE|1122334|1|EA|1129.99|1129.99||1103.000|193193395|||Y||90039|2012-12-31|183|
1|111|111|0160096020130101009600007123076|2013-01-01|12:42:39|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2311779123|||Y||33026|2012-12-31|559|
1|111|111|0160096020130101009600007123260|2013-01-01|12:49:16|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423590306|||||53217|2013-01-01|654|
1|111|111|0160096020130101009600007123514|2013-01-01|12:59:39|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423470293|||||19610|2013-01-01|580|
1|111|111|0160096020130101009600007123573|2013-01-01|13:02:10|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1548296293|||Y||19030|2013-01-01|577|
1|111|111|0160096020130101009600007124548|2013-01-01|13:33:15|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1639713768|||||33625|2013-01-01|462|
1|111|111|0160096020130101009600007125923|2013-01-01|14:19:40|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423437185|||||33625|2013-01-01|462|
1|111|111|0160096020130101009600007126142|2013-01-01|14:27:43|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1063659044|||||91710|2013-01-01|846|
1|111|111|0160096020130101009600007126669|2013-01-01|14:44:37|SALE|1122334|1|EA|1129.99|1129.99||1103.000|25908284|||||52241|2013-01-01|21|
1|111|111|0160096020130101009600007127232|2013-01-01|15:02:51|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423813120|||||48185|2013-01-01|403|
1|111|111|0160096020130101009600007127278|2013-01-01|15:04:27|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2036237742|||||58103|2012-12-31|13|
1|111|111|0160096020130101009600007127822|2013-01-01|15:20:11|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1633255391|||||2771|2013-01-01|806|
1|111|111|0160096020130101009600007129007|2013-01-01|15:52:52|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2555058031|||Y||80301|2013-01-01|1031|
1|111|111|0160096020130101009600007130067|2013-01-01|16:27:33|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2415956391|||||11354|2012-12-26|1115|
3|111|111|0160096020130101009600007130269|2013-01-01|16:34:14|SALE|1122334|1|EA|1079.99|1079.99||1103.000|1725543987|||||33928|2013-01-01|767|
1|111|111|0160096020130101009600007130554|2013-01-01|16:43:27|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423470291|||||78216|2013-01-01|201|
1|111|111|0160096020130101009600007131116|2013-01-01|17:02:48|SALE|1122334|1|EA|1129.99|1129.99||1103.000|539171137|||Y||99218|2012-12-31|362|
1|111|111|0160096020130101009600007132086|2013-01-01|17:33:44|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1690038896|||Y||20707|2013-01-01|265|
1|111|111|0160096020130101009600007132241|2013-01-01|17:39:31|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423071839|||Y||76053|2012-12-31|55|
3|111|111|0160096020130101009600007132639|2013-01-01|17:56:30|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2423479005|||||92626|2013-01-01|119|
1|111|111|0160096020130101009600007133005|2013-01-01|18:15:02|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1938692272|||Y||39211|2012-12-31|336|
1|111|111|0160096020130101009600007133224|2013-01-01|18:29:25|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1826514555|||||92562|2012-12-31|115|
1|111|111|0160096020130102009600007008466|2013-01-02|17:46:14|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1955766790|||Y||34471|2012-12-30|862|
1|111|111|0160096020130102009600007041651|2013-01-02|08:26:37|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2425138328|||||11209|2012-12-30||
1|111|111|0160096020130102009600007139625|2013-01-02|06:26:21|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1742469196|||||17821|2012-12-31||
