1|111|111|0160096020120801009600005562821|2012-08-01|09:03:56|SALE|1122334|1|EA|1139.99|1139.99||1103.000|1710262362|||||12203|2012-07-31|428|
1|111|111|0160096020120801009600005562866|2012-08-01|09:09:34|SALE|1122334|1|EA|1139.99|1139.99||1103.000|7452769|||Y||33809|2012-07-30|563|
1|111|111|0160096020120801009600005563250|2012-08-01|09:18:41|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284125868|||||76011|2012-07-31|794|
1|111|111|0160096020120801009600005563328|2012-08-01|09:25:14|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284414537|||||34231|2012-07-31|562|
1|111|111|0160096020120801009600005563724|2012-08-01|09:37:40|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284654311|||||20715|2012-08-01|486|
1|111|111|0160096020120801009600005565056|2012-08-01|10:05:52|SALE|1122334|1|EA|1139.99|1139.99||1103.000|1750570234|||Y||33172|2012-08-01|1502|
1|111|111|0160096020120801009600005567847|2012-08-01|11:18:54|SALE|1122334|1|EA|1139.99|1139.99||1103.000|1730609329|||Y||19030|2012-07-31|577|
1|111|111|0160096020120801009600005567993|2012-08-01|11:29:07|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2282716801|||||33179|2012-07-28||
1|111|111|0160096020120801009600005568016|2012-08-01|11:29:10|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2558984152|||Y||30024|2012-07-28||
1|111|111|0160096020120801009600005568017|2012-08-01|11:29:10|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2283002731|||||75229|2012-07-28||
1|111|111|0160096020120801009600005568019|2012-08-01|11:29:10|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284778896|||||47987|2012-07-28||
1|111|111|0160096020120801009600005568030|2012-08-01|11:29:11|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2276951090|||||10019|2012-07-27||
1|111|111|0160096020120801009600005568040|2012-08-01|11:29:12|SALE|1122334|1|EA|1139.99|1139.99||1103.000|7929521|||Y||27596|2012-07-31||
1|111|111|0160096020120801009600005568048|2012-08-01|11:29:12|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2293274901|||||47130|2012-07-30||
1|111|111|0160096020120801009600005568129|2012-08-01|11:29:20|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2427695906|||Y||46168|2012-07-29||
1|111|111|0160096020120801009600005568145|2012-08-01|11:29:22|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2283283067|||||60457|2012-07-29||
1|111|111|0160096020120801009600005568212|2012-08-01|11:29:26|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284788693|||||6416|2012-07-31||
1|111|111|0160096020120801009600005568245|2012-08-01|11:29:29|SALE|1122334|1|EA|1139.99|1139.99||1103.000|30985592|||Y||70460|2012-07-29||
1|111|111|0160096020120801009600005568340|2012-08-01|11:29:39|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2411090|||Y||3801|2012-08-01|535|
3|111|111|0160096020120801009600005568708|2012-08-01|11:40:27|SALE|1122334|1|EA|1139.99|1139.99||1103.000|7470641|||Y||27713|2012-08-01|1051|
1|111|111|0160096020120801009600005568717|2012-08-01|11:41:31|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2550818303|||Y||18519|2012-08-01|341|
1|111|111|0160096020120801009600005568820|2012-08-01|11:44:12|SALE|1122334|1|EA|1139.99|1139.99||1103.000|686016159|||Y||11050|2012-07-31||
1|111|111|0160096020120801009600005568829|2012-08-01|11:44:12|SALE|1122334|1|EA|1139.99|1139.99||1103.000|1765022908|||||30740|2012-07-31||
1|111|111|0160096020120801009600005568850|2012-08-01|11:44:14|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2283065340|||Y||27545|2012-07-29||
1|111|111|0160096020120801009600005568859|2012-08-01|11:44:15|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2283958202|||Y||15668|2012-07-31||
1|111|111|0160096020120801009600005568883|2012-08-01|11:44:17|SALE|1122334|1|EA|1139.99|1139.99||1103.000|1665292102|||||33071|2012-07-31||
1|111|111|0160096020120801009600005568905|2012-08-01|11:44:18|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284346714|||||22812|2012-07-31||
1|111|111|0160096020120801009600005568910|2012-08-01|11:44:19|SALE|1122334|1|EA|1139.99|1139.99||1103.000|686016159|||Y||19446|2012-07-31||
1|111|111|0160096020120801009600005568939|2012-08-01|11:44:22|SALE|1122334|1|EA|1139.99|1139.99||1103.000|1076423039|||Y||28213|2012-07-31||
1|111|111|0160096020120801009600005568955|2012-08-01|11:44:23|SALE|1122334|1|EA|1139.99|1139.99||1103.000|686016159|||Y||30009|2012-07-31||
1|111|111|0160096020120801009600005569032|2012-08-01|11:44:29|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2283072200|||Y||89460|2012-07-28||
5|111|111|0160096020120801009600005569340|2012-08-01|11:48:27|SALE|1122334|1|EA|1139.99|1139.99||1103.000|969283074|||Y||30022|2012-08-01|516|
1|111|111|0160096020120801009600005569445|2012-08-01|11:52:51|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2283420705|||||77706|2012-07-31|238|
1|111|111|0160096020120801009600005569480|2012-08-01|11:56:53|SALE|1122334|1|EA|1139.99|1139.99||1103.000|152090958|||Y||60202|2012-07-31|313|
1|111|111|0160096020120801009600005571038|2012-08-01|12:20:38|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284800506|||||34109|2012-08-01|524|
5|111|111|0160096020120801009600005571676|2012-08-01|12:36:29|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284717475|||||76053|2012-08-01|55|
1|111|111|0160096020120801009600005571976|2012-08-01|12:44:22|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284269811|||||95128|2012-07-31|851|
1|111|111|0160096020120801009600005573365|2012-08-01|13:12:51|SALE|1122334|1|EA|1099.99|1099.99||1103.000|1607434375|||Y||34231|2012-08-01||
1|111|111|0160096020120801009600005574234|2012-08-01|13:33:02|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2284661187|||||39503|2012-08-01|1174|
1|111|111|0160096020120801009600005574448|2012-08-01|13:38:37|SALE|1122334|1|EA|1139.99|1139.99||1103.000|2285828742|||||33323|2012-08-01|551|
