1|111|111|0160096020130701009600004491809|2013-07-01|07:28:21|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2519154302|||||35128|2013-06-27||
1|111|111|0160096020130701009600004491858|2013-07-01|07:33:22|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2506704746|||||35801|2013-06-28||
1|111|111|0160096020130701009600004496555|2013-07-01|09:28:29|SALE|1122334|1|EA|1053.99|1053.99||1103.000|2510953975|||Y||96704|2013-06-28||
1|111|111|0160096020130701009600004497030|2013-07-01|09:38:45|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2553610100|||Y||93292|2013-06-27||
1|111|111|0160096020130701009600004499919|2013-07-01|10:23:36|SALE|1122334|1|EA|999.99|999.99||1103.000|2516076666|||||98650|2013-06-29||
1|111|111|0160096020130701009600004506173|2013-07-01|11:44:05|SALE|1122334|1|EA|1099.99|1099.99||1103.000|1620660544|||||7014|2013-06-28||
1|111|111|0160096020130701009600004506562|2013-07-01|11:49:07|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2515338902|||||11953|2013-06-29||
1|111|111|0160096020130701009600004507607|2013-07-01|12:01:03|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2515210773|||||20877|2013-06-29|288|
1|111|111|0160096020130701009600004508956|2013-07-01|12:14:47|SALE|1122334|1|EA|1129.99|1129.99||1103.000|14289020|||Y||22041|2013-06-30|283|
1|111|111|0160096020130701009600004512123|2013-07-01|12:51:05|SALE|1122334|1|EA|1099.99|1099.99||1103.000|1947805158|||||11772|2013-06-27|824|
1|111|111|0160096020130701009600004514903|2013-07-01|13:27:03|SALE|1122334|1|EA|999.99|999.99||1103.000|1866412945|||Y||19803|2013-06-29|465|
1|111|111|0160096020130701009600004516314|2013-07-01|13:40:47|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2546215783|||Y||90064|2013-06-25|109|
1|111|111|0160096020130701009600004522779|2013-07-01|14:43:07|SALE|1122334|1|EA|1119.99|1119.99||1103.000|2615789361|||||5663|2013-07-01||
1|111|111|0160096020130701009600004522812|2013-07-01|14:43:10|SALE|1122334|1|EA|1049.99|1049.99||1103.000|2546496171|||Y||11576|2013-06-28||
1|111|111|0160096020130701009600004528052|2013-07-01|15:49:20|SALE|1122334|1|EA|1099.99|1099.99||1103.000|39924261|||Y||78411|2013-06-27|235|
1|111|111|0160096020130701009600004528070|2013-07-01|15:50:15|SALE|1122334|1|EA|1099.99|1099.99||1103.000|39924261|||Y||78411|2013-06-27|235|
1|111|111|0160096020130701009600004528143|2013-07-01|15:53:57|SALE|1122334|1|EA|1129.99|1129.99||1103.000|39924261|||Y||78411|2013-07-01|235|
1|111|111|0160096020130701009600004530516|2013-07-01|16:12:29|SALE|1122334|1|EA|999.99|999.99||1103.000|2257473879|||||33625|2013-07-01||
1|111|111|0160096020130701009600004531294|2013-07-01|16:35:23|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2516143472|||||71203|2013-07-01|1507|
1|111|111|0160096020130701009600004531349|2013-07-01|16:37:29|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1818807143|||||48864|2013-07-01|416|
1|111|111|0160096020130701009600004533706|2013-07-01|17:05:49|SALE|1122334|1|EA|1099.99|1099.99||1103.000|1902179881|||Y||46322|2013-06-30|1774|
1|111|111|0160096020130701009600004533743|2013-07-01|17:07:37|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2516141598|||Y||93312|2013-07-01|856|
1|111|111|0160096020130701009600004536523|2013-07-01|17:33:39|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2516359834|||||36606|2013-07-01|340|
1|111|111|0160096020130701009600004536558|2013-07-01|17:34:03|SALE|1122334|1|EA|1099.99|1099.99||1103.000|1780687671|||||60134|2013-06-30|387|
1|111|111|0160096020130701009600004540005|2013-07-01|18:02:23|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2514639505|||||59808|2013-06-27|593|
1|111|111|0160096020130701009600004540220|2013-07-01|18:10:05|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2239970849|||Y||15084|2013-06-25|1164|
1|111|111|0160096020130701009600004540593|2013-07-01|18:19:30|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1628470971|||||20190|2013-07-01|297|
1|111|111|0160096020130701009600004542181|2013-07-01|18:44:08|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1675732152|||||99504|2013-07-01|1760|
3|111|111|0160096020130701009600004542311|2013-07-01|18:50:15|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2353706850|||Y||77429|2013-07-01|1413|
1|111|111|0160096020130701009600004542688|2013-07-01|19:03:17|SALE|1122334|1|EA|1029.99|1029.99||1103.000|1962712608|||Y||78411|2013-07-01|235|
6|111|111|0160096020130701009600004543858|2013-07-01|19:07:38|SALE|1122334|1|EA|1029.99|1029.99||1103.000|1411498277|||Y||2048|2013-07-01|1140|
1|111|111|0160096020130702009600004550419|2013-07-02|09:00:25|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2514959956|||||52144|2013-06-27||
1|111|111|0160096020130702009600004550432|2013-07-02|09:00:26|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1918518206|||Y||56636|2013-07-01||
1|111|111|0160096020130702009600004550461|2013-07-02|09:00:27|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2327428452|||Y||67204|2013-07-01||
1|111|111|0160096020130702009600004550719|2013-07-02|09:13:31|SALE|1122334|1|EA|1129.99|1129.99||1103.000|788811613|||Y||30307|2013-07-01|896|
1|111|111|0160096020130702009600004552636|2013-07-02|10:05:06|SALE|1122334|1|EA|1099.99|1099.99||1103.000|1458291012|||Y||2139|2013-06-28||
1|111|111|0160096020130702009600004552654|2013-07-02|10:05:07|SALE|1122334|1|EA|0.00|0.00||1103.000|2513856280|||||11042|2013-06-25||
1|111|111|0160096020130702009600004553236|2013-07-02|10:20:02|SALE|1122334|1|EA|1099.99|1099.99||1103.000|194055168|||Y||75078|2013-06-28||
3|111|111|0160096020130702009600004554398|2013-07-02|10:41:49|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1001840166|||Y||28204|2013-07-02|1108|
1|111|111|0160096020130702009600004554410|2013-07-02|10:43:16|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2405896701|||||11239|2013-07-01|1886|
1|111|111|0160096020130702009600004560129|2013-07-02|12:30:45|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2459158195|||||92562|2013-07-01||
1|111|111|0160096020130702009600004560752|2013-07-02|12:37:01|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2414829226|||Y||10458|2013-07-01||
1|111|111|0160096020130702009600004562097|2013-07-02|13:00:07|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2515333378|||Y||2631|2013-06-29||
1|111|111|0160096020130702009600004562301|2013-07-02|13:05:08|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2515386489|||||22201|2013-06-29||
1|111|111|0160096020130702009600004562752|2013-07-02|13:16:25|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1833766489|||||14219|2013-07-02|1131|
1|111|111|0160096020130702009600004563049|2013-07-02|13:25:01|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2315449397|||||27617|2013-06-30||
1|111|111|0160096020130702009600004566422|2013-07-02|14:28:22|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2203730992|||Y||10023|2013-07-01|1448|
1|111|111|0160096020130702009600004566469|2013-07-02|14:30:01|SALE|1122334|1|EA|1099.99|1099.99||1103.000|2294777980|||||98155|2013-06-28||
1|111|111|0160096020130702009600004567392|2013-07-02|14:38:58|SALE|1122334|1|EA|1029.99|1029.99||1103.000|1558470380|||||49684|2013-07-02|500|
1|111|111|0160096020130702009600004569178|2013-07-02|15:22:27|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1620541683|||Y||93277|2013-07-01|529|
1|111|111|0160096020130702009600004575145|2013-07-02|17:34:21|SALE|1122334|1|EA|1129.99|1129.99||1103.000|944848354|||Y||17112|2013-07-02|547|
1|111|111|0160096020130702009600004575279|2013-07-02|17:37:09|SALE|1122334|1|EA|1029.99|1029.99||1103.000|2192249115|||||60490|2013-07-02|813|
1|111|111|0160096020130702009600004578584|2013-07-02|18:28:03|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2516636749|||||44060|2013-07-01|168|
1|111|111|0160096020130702009600004579977|2013-07-02|19:29:18|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2516354434|||||92626|2013-07-01|119|
1|111|111|0160096020130702009600004581122|2013-07-02|20:04:54|SALE|1122334|1|EA|1129.99|1129.99||1103.000|1425327691|||Y||28277|2013-07-02|1767|
1|111|111|0160096020130702009600004581315|2013-07-02|20:18:10|SALE|1122334|1|EA|1029.99|1029.99||1103.000|2489593655|||||95688|2013-07-01|1008|
1|111|111|0160096020130702009600004584980|2013-07-02|22:51:43|SALE|1122334|1|EA|1129.99|1129.99||1103.000|2516534742|||||91910|2013-07-02|188|
1|111|111|0160096020130703009600004590259|2013-07-03|08:15:09|SALE|1122334|1|EA|1112.99|1112.99||1103.000|2516769753|||||39301|2013-06-30||
